run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1764193069,config_194.yaml,11700.625,6,837,13089,0.0003,0.01,0.3,0.99,2,4,322,0.999,0.5,52,535,5,50000,25.988636363636395,67.9,156.3557794744318,159.046875,277.47499999999997,301.7,554.6148792613636,581.125,43.620755195617676
run_1764193145,config_195.yaml,11700.625,6,586,2371,0.0003,0.01,0.3,0.99,8,2,414,0.999,0.5,52,2014,5,50000,16.919014084507054,59.9,156.15105083626761,165.3984375,292.26971830985957,303.3,513.8981073943662,524.22265625,70.69634485244751
run_1764193198,config_196.yaml,11700.625,6,82,8833,0.0003,0.01,0.3,0.99,3,2,175,0.999,0.5,107,1415,5,50000,23.306122448979615,95.8,158.61280293367346,162.28515625,276.3061224489797,303.1,512.0290975765306,527.8203125,48.62180685997009
run_1764193251,config_197.yaml,11700.625,6,928,10024,0.0003,0.01,0.3,0.99,3,3,302,0.999,0.5,87,4038,5,50000,24.975531914893644,61.9,156.47926363031914,159.01953125,274.6085106382979,303.3,547.4553274601063,574.0390625,46.6192581653595
run_1764193317,config_198.yaml,11700.625,6,998,7820,0.0003,0.01,0.3,0.99,9,2,92,0.999,0.5,125,2395,5,50000,19.01774193548389,61.9,155.96915952620967,165.49609375,260.24758064516146,301.4,520.3509954637096,542.38671875,61.6564154624939
run_1764193397,config_199.yaml,11700.625,6,503,4314,0.0003,0.01,0.3,0.99,10,4,189,0.999,0.5,118,4331,5,50000,15.63733333333335,77.8,156.27651041666667,159.390625,280.6753333333337,301.6,518.335546875,527.70703125,74.69646263122559
run_1764193445,config_19.yaml,11700.625,6,948,5719,0.0003,0.01,0.3,0.99,1,3,469,0.999,0.5,21,4909,5,50000,26.160227272727308,89.7,154.2294921875,157.09375,284.33068181818186,301.7,552.9048295454545,574.4296875,43.63459014892578
run_1764193509,config_1.yaml,11700.625,6,827,11049,0.0003,0.01,0.3,0.99,8,1,477,0.999,0.5,73,4387,5,50000,18.053389830508493,47.9,155.39906647245763,163.828125,258.51101694915246,303.3,535.1658170021186,553.76171875,58.65859866142273
run_1764193551,config_200.yaml,11700.625,6,484,14520,0.0003,0.01,0.3,0.99,1,2,262,0.999,0.5,87,1382,5,50000,30.766666666666698,69.8,154.08338541666666,159.171875,277.59466666666657,303.3,529.4811979166667,551.703125,37.09686231613159
run_1764193612,config_201.yaml,11700.625,6,413,15706,0.0003,0.01,0.3,0.99,6,2,504,0.999,0.5,58,4244,5,50000,20.476785714285736,55.9,157.689453125,161.19140625,267.14642857142854,301.6,634.0343191964286,669.2734375,55.6429488658905
run_1764193686,config_202.yaml,11700.625,6,166,14895,0.0003,0.01,0.3,0.99,6,3,243,0.999,0.5,30,2008,5,50000,16.833812949640308,47.8,158.1412432553957,164.4296875,267.6928057553957,301.4,531.0126461330935,554.578125,69.19920086860657
run_1764193764,config_203.yaml,11700.625,6,109,12786,0.0003,0.01,0.3,0.99,9,2,170,0.999,0.5,62,3316,5,50000,16.252027027027044,77.8,163.5298511402027,165.44140625,264.1763513513515,303.4,522.001979518581,532.43359375,73.6866385936737
run_1764193839,config_204.yaml,11700.625,6,409,4802,0.0003,0.01,0.3,0.99,10,2,197,0.999,0.5,53,914,5,50000,16.02446043165469,51.8,156.4581834532374,164.4453125,288.5035971223024,302.3,503.9018941097122,517.53125,69.20272421836853
run_1764193880,config_205.yaml,11700.625,6,483,7316,0.0003,0.01,0.3,0.99,1,1,222,0.999,0.5,70,2602,5,50000,30.54109589041099,59.8,153.9503959760274,164.375,280.690410958904,303.2,508.146511130137,527.16015625,36.09745407104492
run_1764193924,config_206.yaml,11700.625,6,961,9241,0.0003,0.01,0.3,0.99,1,3,348,0.999,0.5,78,750,5,50000,29.295000000000034,67.7,157.942138671875,160.99609375,281.37500000000006,301.4,542.12587890625,567.54296875,39.596771240234375
run_1764193977,config_207.yaml,11700.625,6,317,1679,0.0003,0.01,0.3,0.99,3,2,439,0.999,0.5,52,2426,5,50000,22.675000000000022,43.9,155.18339029947916,164.9765625,289.7,301.4,507.1881917317708,525.828125,47.61030077934265
run_1764194047,config_208.yaml,11700.625,6,685,6956,0.0003,0.01,0.3,0.99,5,3,460,0.999,0.5,63,1048,5,50000,18.044274809160324,69.8,159.90341722328245,163.36328125,278.19465648854975,303.2,548.3877922232824,563.40234375,65.16373753547668
run_1764194121,config_209.yaml,11700.625,6,890,15848,0.0003,0.01,0.3,0.99,5,3,471,0.999,0.5,34,2892,5,50000,16.294964028776995,47.9,160.42193120503597,163.50390625,270.23165467625915,303.0,579.9633262140288,608.4140625,69.17998743057251
run_1764194206,config_20.yaml,11700.625,6,182,7251,0.0003,0.01,0.3,0.99,8,2,361,0.999,0.5,43,569,5,50000,14.920000000000012,65.8,159.59375,161.24609375,276.5206250000003,302.4,515.6663330078125,524.0234375,79.71311068534851
run_1764194275,config_210.yaml,11700.625,6,848,15471,0.0003,0.01,0.3,0.99,9,1,455,0.999,0.5,127,1995,5,50000,17.746093750000014,79.7,159.4390869140625,161.546875,250.73593750000003,301.4,545.9108581542969,567.90625,63.661723136901855
run_1764194326,config_211.yaml,11700.625,6,587,11352,0.0003,0.01,0.3,0.99,5,1,213,0.999,0.5,97,2502,5,50000,27.305319148936196,77.8,156.47269780585106,159.15625,266.22127659574477,301.9,518.7914727393617,535.30859375,46.640695571899414
run_1764194397,config_212.yaml,11700.625,6,737,2655,0.0003,0.01,0.3,0.99,5,3,477,0.999,0.5,55,4758,5,50000,17.688636363636384,67.1,155.87701231060606,159.3203125,291.24924242424277,302.2,537.8307883522727,550.46484375,65.66917824745178
run_1764194462,config_213.yaml,11700.625,6,842,11636,0.0003,0.01,0.3,0.99,5,1,498,0.999,0.5,61,2705,5,50000,25.655371900826477,90.4,159.53696410123968,168.19921875,264.2710743801653,303.3,532.1569602272727,550.3828125,60.195284366607666
run_1764194530,config_214.yaml,11700.625,6,869,11136,0.0003,0.01,0.3,0.99,7,2,360,0.999,0.5,71,3414,5,50000,19.272357723577255,85.8,157.2819486788618,165.70703125,260.48943089430907,301.5,540.9079649390244,557.06640625,61.17646288871765
run_1764194600,config_215.yaml,11700.625,6,396,4784,0.0003,0.01,0.3,0.99,9,1,149,0.999,0.5,54,3407,5,50000,20.12213740458017,69.7,159.41453959923663,161.55078125,281.7984732824429,302.2,498.14602218511453,505.0234375,65.18055295944214
run_1764194661,config_216.yaml,11700.625,6,829,3856,0.0003,0.01,0.3,0.99,3,3,242,0.999,0.5,19,4512,5,50000,24.79639639639643,63.8,156.8718679617117,159.2265625,289.78648648648664,303.3,522.6791596283783,533.875,55.15684175491333
run_1764194732,config_217.yaml,11700.625,6,937,14050,0.0003,0.01,0.3,0.99,4,4,428,0.999,0.5,102,1679,5,50000,18.569172932330844,49.9,158.38754111842104,164.39453125,271.79398496240606,301.7,585.074101268797,614.78515625,66.19650840759277
run_1764194793,config_218.yaml,11700.625,6,456,7941,0.0003,0.01,0.3,0.99,4,3,432,0.999,0.5,57,967,5,50000,20.052212389380554,47.9,155.6777862278761,164.21484375,276.4681415929204,302.9,580.5500207411504,605.9140625,56.180516719818115
run_1764194865,config_219.yaml,11700.625,6,518,14395,0.0003,0.01,0.3,0.99,8,2,247,0.999,0.5,26,722,5,50000,17.39850746268658,65.9,160.5564657182836,163.80078125,259.913432835821,301.7,531.9663304570895,543.8828125,66.69210457801819
run_1764194913,config_21.yaml,11700.625,6,294,4327,0.0003,0.01,0.3,0.99,2,2,257,0.999,0.5,37,2257,5,50000,26.32840909090912,47.9,158.4852627840909,165.36328125,289.45795454545464,303.4,501.42165305397725,510.7890625,43.61907982826233
run_1764194966,config_220.yaml,11700.625,6,833,12608,0.0003,0.01,0.3,0.99,5,2,96,0.999,0.5,31,1830,5,50000,22.786458333333357,47.9,153.45100911458334,163.765625,265.51875,301.4,526.5760904947916,544.89453125,47.633585691452026
run_1764195009,config_221.yaml,11700.625,6,759,1889,0.0003,0.01,0.3,0.99,1,3,132,0.999,0.5,114,4116,5,50000,31.977922077922106,93.8,153.7958603896104,164.140625,283.0480519480519,303.4,502.23153409090907,513.89453125,38.11391830444336
run_1764195116,config_222.yaml,11700.625,6,315,9441,0.0003,0.01,0.3,0.99,10,3,423,0.999,0.5,75,4704,5,50000,11.684390243902453,79.8,157.54112042682928,164.26953125,271.89804878048824,303.3,537.0403963414634,556.76171875,102.27398681640625
run_1764195185,config_223.yaml,11700.625,6,670,6705,0.0003,0.01,0.3,0.99,8,2,237,0.999,0.5,100,2240,5,50000,18.262790697674436,49.7,156.18162548449612,165.87890625,262.1410852713178,303.3,525.0416363856589,563.2265625,64.18482112884521
run_1764195252,config_224.yaml,11700.625,6,555,10137,0.0003,0.01,0.3,0.99,6,2,488,0.999,0.5,25,4134,5,50000,19.000000000000025,93.8,157.04178125,159.09765625,271.32480000000004,301.4,533.7746875,550.12890625,62.157758712768555
run_1764195310,config_225.yaml,11700.625,6,846,5401,0.0003,0.01,0.3,0.99,6,1,506,0.999,0.5,67,1922,5,50000,22.303809523809548,55.9,155.34207589285714,165.390625,278.86190476190495,301.6,518.2256696428572,532.2109375,52.13137745857239
run_1764195365,config_226.yaml,11700.625,6,497,15579,0.0003,0.01,0.3,0.99,2,3,382,0.999,0.5,22,2533,5,50000,24.936274509803944,73.7,157.0927925857843,161.16015625,275.8372549019608,303.3,547.0745251225491,602.00390625,50.657994985580444
run_1764195470,config_227.yaml,11700.625,6,206,11950,0.0003,0.01,0.3,0.99,10,2,490,0.999,0.5,30,1714,5,50000,12.12437810945275,71.8,159.19020133706468,165.22265625,267.41094527363214,302.8,531.8390080845771,548.4375,100.30890846252441
run_1764195524,config_228.yaml,11700.625,6,888,3652,0.0003,0.01,0.3,0.99,4,4,235,0.999,0.5,97,4885,5,50000,22.350505050505078,45.2,153.18450126262627,163.39453125,285.07373737373734,301.4,525.9874131944445,543.84375,49.136528968811035
run_1764195586,config_229.yaml,11700.625,6,496,13225,0.0003,0.01,0.3,0.99,6,2,341,0.999,0.5,47,3184,5,50000,19.905263157894755,47.9,155.93890487938597,165.4140625,266.8973684210527,301.4,536.8685581140351,554.13671875,56.655341148376465
run_1764195658,config_22.yaml,11700.625,6,939,12098,0.0003,0.01,0.3,0.99,9,2,423,0.999,0.5,96,995,5,50000,16.308088235294132,57.9,156.2068301930147,159.39453125,261.9338235294118,303.3,551.3470818014706,572.89453125,67.69117736816406
run_1764195732,config_230.yaml,11700.625,6,242,8293,0.0003,0.01,0.3,0.99,8,4,172,0.999,0.5,46,3681,5,50000,15.681294964028792,49.9,157.46304518884892,165.9765625,270.5050359712232,303.3,512.8369210881295,523.30078125,69.16948246955872
run_1764195781,config_231.yaml,11700.625,6,617,12178,0.0003,0.01,0.3,0.99,5,2,69,0.999,0.5,42,4242,5,50000,24.067045454545475,61.8,156.53209339488637,159.171875,266.28636363636366,303.3,520.5577059659091,535.12109375,43.609323263168335
run_1764195826,config_232.yaml,11700.625,6,843,15025,0.0003,0.01,0.3,0.99,3,2,76,0.999,0.5,123,3997,5,50000,27.006172839506196,81.7,158.3204089506173,164.484375,262.10740740740727,302.6,528.624324845679,561.17578125,40.109673261642456
run_1764195878,config_233.yaml,11700.625,6,519,1752,0.0003,0.01,0.3,0.99,5,1,195,0.999,0.5,91,1917,5,50000,24.093750000000018,47.8,157.06978352864584,166.19921875,288.4916666666666,303.2,489.9601643880208,500.75390625,47.63408827781677
run_1764195932,config_234.yaml,11700.625,6,733,14834,0.0003,0.01,0.3,0.99,6,3,154,0.999,0.5,52,2489,5,50000,21.415151515151535,53.9,155.43485637626262,159.23046875,262.9757575757575,302.1,536.0389835858585,558.796875,49.12295460700989
run_1764196000,config_235.yaml,11700.625,6,312,6404,0.0003,0.01,0.3,0.99,4,4,351,0.999,0.5,24,701,5,50000,17.31190476190478,45.9,159.18994915674602,168.05078125,285.8698412698415,301.4,523.7198350694445,535.74609375,62.657304525375366
run_1764196096,config_236.yaml,11700.625,6,80,10097,0.0003,0.01,0.3,0.99,9,1,498,0.999,0.5,120,4391,5,50000,12.419230769230783,55.9,160.0761504120879,161.4765625,270.8653846153849,303.3,523.6603279532967,534.3125,90.722984790802
run_1764196163,config_237.yaml,11700.625,6,401,12398,0.0003,0.01,0.3,0.99,9,4,116,0.999,0.5,91,3691,5,50000,17.661600000000018,47.8,156.2016875,159.39453125,258.70399999999995,301.6,531.06090625,541.69921875,62.15578031539917
run_1764196217,config_238.yaml,11700.625,6,682,9339,0.0003,0.01,0.3,0.99,3,4,227,0.999,0.5,103,4671,5,50000,24.295000000000023,57.9,157.3932421875,161.2890625,276.42299999999994,303.3,533.8987109375,550.76171875,49.635221004486084
run_1764196271,config_239.yaml,11700.625,6,774,10408,0.0003,0.01,0.3,0.99,3,2,463,0.999,0.5,56,4018,5,50000,23.703030303030328,73.5,161.0140467171717,166.234375,274.49191919191907,303.3,539.7732402146464,559.9375,49.1332483291626
run_1764196348,config_23.yaml,11700.625,6,329,9270,0.0003,0.01,0.3,0.99,8,2,360,0.999,0.5,29,4424,5,50000,15.975000000000016,51.9,156.41045464409723,159.32421875,270.84861111111127,301.7,519.8870442708334,530.078125,71.69664001464844
run_1764196401,config_240.yaml,11700.625,6,499,13402,0.0003,0.01,0.3,0.99,2,3,492,0.999,0.5,74,2171,5,50000,24.257731958762914,83.7,157.10736146907217,165.41015625,276.07113402061856,302.7,548.0035840850516,583.39453125,48.135154008865356
run_1764196455,config_241.yaml,11700.625,6,785,12310,0.0003,0.01,0.3,0.99,5,2,301,0.999,0.5,121,1631,5,50000,22.942000000000025,71.9,155.279609375,159.171875,266.06699999999995,301.8,542.138125,562.484375,49.62475371360779
run_1764196508,config_242.yaml,11700.625,6,180,16145,0.0003,0.01,0.3,0.99,3,3,182,0.999,0.5,47,2297,5,50000,21.479166666666686,73.8,155.08329264322916,158.98046875,270.31875,303.1,531.322021484375,545.74609375,47.618852376937866
run_1764196555,config_243.yaml,11700.625,6,405,9456,0.0003,0.01,0.3,0.99,2,3,453,0.999,0.5,80,2230,5,50000,25.1261904761905,69.8,156.31180245535714,158.91796875,283.4642857142858,301.5,594.1465308779761,617.69140625,41.59611964225769
run_1764196611,config_244.yaml,11700.625,6,724,8155,0.0003,0.01,0.3,0.99,4,3,416,0.999,0.5,64,2100,5,50000,21.399038461538485,89.8,160.4490685096154,163.1015625,277.04807692307685,302.0,545.4142503004807,566.2421875,51.63464045524597
run_1764196670,config_245.yaml,11700.625,6,441,11155,0.0003,0.01,0.3,0.99,8,2,221,0.999,0.5,98,3699,5,50000,19.99908256880736,49.8,157.51325974770643,165.87890625,260.3321100917432,301.4,519.4393993692661,537.484375,54.13752102851868
run_1764196742,config_246.yaml,11700.625,6,514,5870,0.0003,0.01,0.3,0.99,9,3,134,0.999,0.5,110,2674,5,50000,18.337037037037057,91.8,155.8623553240741,165.0390625,271.6755555555558,303.1,511.9198784722222,532.6953125,67.16920495033264
run_1764196819,config_247.yaml,11700.625,6,545,10871,0.0003,0.01,0.3,0.99,8,3,306,0.999,0.5,57,3215,5,50000,17.55684931506851,95.7,160.1273544520548,163.29296875,264.3664383561645,303.3,536.361194349315,549.3671875,72.7032117843628
run_1764196878,config_248.yaml,11700.625,6,203,14002,0.0003,0.01,0.3,0.99,6,1,174,0.999,0.5,56,1827,5,50000,20.99629629629632,47.9,157.41362847222223,167.3203125,263.6935185185185,301.4,521.4732711226852,542.9296875,53.64076900482178
run_1764196954,config_249.yaml,11700.625,6,987,1521,0.0003,0.01,0.3,0.99,10,3,241,0.999,0.5,69,1455,5,50000,15.747916666666681,49.9,157.49188910590277,159.44921875,294.0972222222225,303.1,520.6001519097222,531.703125,71.69144582748413
run_1764197004,config_24.yaml,11700.625,6,995,4894,0.0003,0.01,0.3,0.99,4,2,336,0.999,0.5,62,1224,5,50000,23.252747252747273,49.9,154.97360061813185,164.21875,283.59999999999997,303.3,534.5325377747253,556.6875,45.113168239593506
run_1764197075,config_250.yaml,11700.625,6,179,6248,0.0003,0.01,0.3,0.99,8,1,350,0.999,0.5,113,1992,5,50000,16.10606060606062,49.9,156.04681581439394,159.32421875,276.2053030303033,301.4,507.3331261837121,514.05859375,65.66548156738281
run_1764197140,config_251.yaml,11700.625,6,444,2419,0.0003,0.01,0.3,0.99,7,2,211,0.999,0.5,44,4010,5,50000,18.557024793388447,77.8,157.88820377066116,161.25,292.36942148760335,303.3,497.3440082644628,504.36328125,60.160345792770386
run_1764197212,config_252.yaml,11700.625,6,426,15005,0.0003,0.01,0.3,0.99,7,3,277,0.999,0.5,39,4757,5,50000,16.20000000000002,45.9,156.29861111111111,159.41796875,265.657037037037,303.4,542.1627025462963,557.39453125,67.18452668190002
run_1764197260,config_253.yaml,11700.625,6,895,7135,0.0003,0.01,0.3,0.99,4,2,272,0.999,0.5,70,3951,5,50000,24.348275862068988,47.9,154.83800287356323,164.60546875,276.4425287356321,301.4,521.1139547413793,545.1796875,43.103599309921265
run_1764197299,config_254.yaml,11700.625,6,681,3324,0.0003,0.01,0.3,0.99,2,1,166,0.999,0.5,30,3586,5,50000,27.865714285714308,47.9,154.25033482142857,163.7734375,287.82285714285706,303.4,497.713671875,508.16015625,34.58607625961304
run_1764197355,config_255.yaml,11700.625,6,430,9005,0.0003,0.01,0.3,0.99,3,3,344,0.999,0.5,99,1496,5,50000,22.686138613861406,47.9,155.306505259901,159.1015625,278.33960396039606,302.1,531.440129950495,551.31640625,50.144431591033936
run_1764197396,config_256.yaml,11700.625,6,936,16125,0.0003,0.01,0.3,0.99,3,1,408,0.999,0.5,112,515,5,50000,27.501351351351378,49.9,157.87336359797297,163.0546875,271.6121621621622,301.4,547.5586993243244,574.16796875,36.580984354019165
run_1764197442,config_257.yaml,11700.625,6,749,5919,0.0003,0.01,0.3,0.99,2,2,406,0.999,0.5,113,1286,5,50000,25.95853658536588,61.9,158.2389005335366,162.98046875,284.319512195122,303.4,527.0790777439024,544.58984375,40.59752368927002
run_1764197502,config_258.yaml,11700.625,6,233,9586,0.0003,0.01,0.3,0.99,4,4,413,0.999,0.5,52,2404,5,50000,17.506250000000016,43.9,157.60410853794642,161.0625,283.4160714285714,302.7,537.9475795200893,556.6640625,55.63207387924194
run_1764197569,config_259.yaml,11700.625,6,975,8711,0.0003,0.01,0.3,0.99,9,1,501,0.999,0.5,62,2744,5,50000,17.029032258064532,47.9,156.19792716733872,159.171875,263.75967741935494,301.5,526.4245211693549,543.1171875,61.66501498222351
run_1764197617,config_25.yaml,11700.625,6,779,11250,0.0003,0.01,0.3,0.99,2,2,377,0.999,0.5,34,3664,5,50000,24.400000000000027,59.9,154.50116738505747,158.9921875,275.97586206896545,302.4,539.2708782327586,562.484375,43.120667695999146
run_1764197667,config_260.yaml,11700.625,6,806,15641,0.0003,0.01,0.3,0.99,2,3,456,0.999,0.5,31,4140,5,50000,22.734782608695674,47.9,158.8167034646739,167.1796875,277.4858695652175,301.5,567.9369480298913,593.95703125,45.6166672706604
run_1764197717,config_261.yaml,11700.625,6,789,7929,0.0003,0.01,0.3,0.99,2,3,392,0.999,0.5,89,2363,5,50000,26.712087912087938,77.8,154.8874055631868,164.22265625,280.16703296703304,301.6,542.4212311126373,559.66796875,45.11747336387634
run_1764197768,config_262.yaml,11700.625,6,259,6271,0.0003,0.01,0.3,0.99,1,4,504,0.999,0.5,107,1185,5,50000,24.882795698924756,71.8,155.03351814516128,165.8671875,283.0677419354838,301.6,541.9164566532259,567.0078125,46.113179445266724
run_1764197841,config_263.yaml,11700.625,6,674,2862,0.0003,0.01,0.3,0.99,9,3,302,0.999,0.5,62,2089,5,50000,15.965693430656946,49.8,160.22068886861314,166.3671875,292.8467153284675,303.4,515.9921589872263,529.015625,68.18037724494934
run_1764197886,config_264.yaml,11700.625,6,725,9131,0.0003,0.01,0.3,0.99,4,2,326,0.999,0.5,66,4090,5,50000,25.225609756097583,53.9,154.519150152439,162.77734375,275.7621951219513,301.5,529.2022198932926,546.8125,40.59267568588257
run_1764197950,config_265.yaml,11700.625,6,520,12647,0.0003,0.01,0.3,0.99,8,4,138,0.999,0.5,84,4459,5,50000,18.407627118644083,49.9,160.31888903601694,163.60546875,259.3457627118644,301.4,532.6499271716102,554.3984375,58.646262645721436
run_1764198013,config_266.yaml,11700.625,6,922,12191,0.0003,0.01,0.3,0.99,8,1,171,0.999,0.5,72,858,5,50000,23.326495726495754,77.8,157.90818643162393,161.28125,257.6700854700855,301.7,525.0234375,546.2109375,58.1589572429657
run_1764198093,config_267.yaml,11700.625,6,438,7958,0.0003,0.01,0.3,0.99,9,3,207,0.999,0.5,121,4789,5,50000,16.269736842105278,57.9,154.6579718338816,162.74609375,266.06447368421067,303.3,527.9397358141447,541.77734375,75.70035672187805
run_1764198156,config_268.yaml,11700.625,6,910,6286,0.0003,0.01,0.3,0.99,7,1,411,0.999,0.5,19,3919,5,50000,19.135964912280727,87.8,155.5689418859649,159.3671875,272.0412280701756,301.4,515.0240885416666,527.52734375,56.64462661743164
run_1764198208,config_269.yaml,11700.625,6,500,10128,0.0003,0.01,0.3,0.99,4,2,103,0.999,0.5,93,2223,5,50000,24.962105263157923,73.8,156.66361019736843,159.1328125,267.3947368421052,301.5,519.2684210526315,533.3203125,47.1289439201355
run_1764198249,config_26.yaml,11700.625,6,614,8992,0.0003,0.01,0.3,0.99,2,1,434,0.999,0.5,64,4815,5,50000,29.324324324324355,75.8,157.97492609797297,161.33984375,275.31621621621616,301.4,539.3374155405405,560.23046875,36.587820053100586
run_1764198320,config_270.yaml,11700.625,6,618,9464,0.0003,0.01,0.3,0.99,8,4,181,0.999,0.5,127,3760,5,50000,18.452272727272742,49.9,156.9655243844697,164.78515625,263.69545454545477,301.5,535.4027876420455,557.34765625,65.65976405143738
run_1764198390,config_271.yaml,11700.625,6,460,7987,0.0003,0.01,0.3,0.99,5,4,307,0.999,0.5,20,3252,5,50000,16.361068702290094,37.9,158.20718034351145,166.33984375,279.67862595419854,301.7,534.1529103053435,546.03125,65.1669819355011
